"Notes","County","County Code","Year","Year Code","Cause of death","Cause of death Code",Deaths,Population,Crude Rate
,"Douglas County, NE","31055","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",16,537256,Unreliable
,"Douglas County, NE","31055","2014","2014","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,543244,Unreliable
,"Douglas County, NE","31055","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",21,543244,3.9
,"Douglas County, NE","31055","2014","2014","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",10,543244,Unreliable
,"Lancaster County, NE","31109","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",14,293407,Unreliable
,"Clark County, NV","32003","2010","2010","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",29,1951269,1.5
,"Clark County, NV","32003","2010","2010","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",128,1951269,6.6
,"Clark County, NV","32003","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",161,1951269,8.3
,"Clark County, NV","32003","2010","2010","Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X62",15,1951269,Unreliable
,"Clark County, NV","32003","2010","2010","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",39,1951269,2.0
,"Clark County, NV","32003","2010","2010","Intentional self-poisoning by and exposure to other gases and vapours","X67",18,1951269,Unreliable
,"Clark County, NV","32003","2011","2011","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",45,1969975,2.3
,"Clark County, NV","32003","2011","2011","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",138,1969975,7.0
,"Clark County, NV","32003","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",193,1969975,9.8
,"Clark County, NV","32003","2011","2011","Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X61",11,1969975,Unreliable
,"Clark County, NV","32003","2011","2011","Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X62",10,1969975,Unreliable
,"Clark County, NV","32003","2011","2011","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",46,1969975,2.3
,"Clark County, NV","32003","2011","2011","Intentional self-poisoning by and exposure to other gases and vapours","X67",10,1969975,Unreliable
,"Clark County, NV","32003","2012","2012","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",41,2000759,2.0
,"Clark County, NV","32003","2012","2012","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",131,2000759,6.5
,"Clark County, NV","32003","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",175,2000759,8.7
,"Clark County, NV","32003","2012","2012","Accidental poisoning by and exposure to alcohol","X45",13,2000759,Unreliable
,"Clark County, NV","32003","2012","2012","Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X61",14,2000759,Unreliable
,"Clark County, NV","32003","2012","2012","Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X62",16,2000759,Unreliable
,"Clark County, NV","32003","2012","2012","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",38,2000759,1.9
,"Clark County, NV","32003","2012","2012","Intentional self-poisoning by and exposure to other gases and vapours","X67",11,2000759,Unreliable
,"Clark County, NV","32003","2013","2013","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",60,2027868,3.0
,"Clark County, NV","32003","2013","2013","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",141,2027868,7.0
,"Clark County, NV","32003","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",148,2027868,7.3
,"Clark County, NV","32003","2013","2013","Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X61",16,2027868,Unreliable
,"Clark County, NV","32003","2013","2013","Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X62",12,2027868,Unreliable
,"Clark County, NV","32003","2013","2013","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",49,2027868,2.4
,"Clark County, NV","32003","2014","2014","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",64,2069681,3.1
,"Clark County, NV","32003","2014","2014","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",93,2069681,4.5
,"Clark County, NV","32003","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",173,2069681,8.4
,"Clark County, NV","32003","2014","2014","Accidental poisoning by and exposure to alcohol","X45",10,2069681,Unreliable
,"Clark County, NV","32003","2014","2014","Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X61",10,2069681,Unreliable
,"Clark County, NV","32003","2014","2014","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",41,2069681,2.0
,"Clark County, NV","32003","2014","2014","Intentional self-poisoning by and exposure to other gases and vapours","X67",13,2069681,Unreliable
,"Washoe County, NV","32031","2010","2010","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",13,421407,Unreliable
,"Washoe County, NV","32031","2010","2010","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",38,421407,9.0
,"Washoe County, NV","32031","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",35,421407,8.3
,"Washoe County, NV","32031","2010","2010","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",10,421407,Unreliable
,"Washoe County, NV","32031","2011","2011","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",14,425710,Unreliable
,"Washoe County, NV","32031","2011","2011","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",42,425710,9.9
,"Washoe County, NV","32031","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",38,425710,8.9
,"Washoe County, NV","32031","2012","2012","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",19,429908,Unreliable
,"Washoe County, NV","32031","2012","2012","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",38,429908,8.8
,"Washoe County, NV","32031","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",26,429908,6.0
,"Washoe County, NV","32031","2013","2013","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",22,433731,5.1
,"Washoe County, NV","32031","2013","2013","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",36,433731,8.3
,"Washoe County, NV","32031","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",36,433731,8.3
,"Washoe County, NV","32031","2013","2013","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",11,433731,Unreliable
,"Washoe County, NV","32031","2014","2014","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",15,440078,Unreliable
,"Washoe County, NV","32031","2014","2014","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",36,440078,8.2
,"Washoe County, NV","32031","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",16,440078,Unreliable
,"Cheshire County, NH","33005","2013","2013","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",11,76610,Unreliable
,"Cheshire County, NH","33005","2014","2014","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,76115,Unreliable
,"Grafton County, NH","33009","2014","2014","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",13,89658,Unreliable
,"Hillsborough County, NH","33011","2010","2010","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",21,400721,5.2
,"Hillsborough County, NH","33011","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",21,400721,5.2
,"Hillsborough County, NH","33011","2011","2011","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",33,401696,8.2
,"Hillsborough County, NH","33011","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",19,401696,Unreliable
,"Hillsborough County, NH","33011","2012","2012","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",36,402922,8.9
,"Hillsborough County, NH","33011","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,402922,Unreliable
,"Hillsborough County, NH","33011","2013","2013","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",31,403985,7.7
,"Hillsborough County, NH","33011","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",25,403985,6.2
,"Hillsborough County, NH","33011","2014","2014","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",75,405184,18.5
,"Hillsborough County, NH","33011","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",20,405184,4.9
,"Merrimack County, NH","33013","2011","2011","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,146579,Unreliable
,"Merrimack County, NH","33013","2013","2013","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",13,146849,Unreliable
,"Merrimack County, NH","33013","2014","2014","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",29,147171,19.7
,"Rockingham County, NH","33015","2010","2010","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",18,295223,Unreliable
,"Rockingham County, NH","33015","2011","2011","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",20,296207,6.8
,"Rockingham County, NH","33015","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",14,296207,Unreliable
,"Rockingham County, NH","33015","2012","2012","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",18,297820,Unreliable
,"Rockingham County, NH","33015","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",14,297820,Unreliable
,"Rockingham County, NH","33015","2013","2013","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",26,299134,8.7
,"Rockingham County, NH","33015","2014","2014","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",55,300621,18.3
,"Strafford County, NH","33017","2014","2014","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",30,125604,23.9
,"Atlantic County, NJ","34001","2010","2010","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",19,274549,Unreliable
,"Atlantic County, NJ","34001","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",15,274549,Unreliable
,"Atlantic County, NJ","34001","2011","2011","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",20,274338,7.3
,"Atlantic County, NJ","34001","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",30,274338,10.9
,"Atlantic County, NJ","34001","2012","2012","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",25,275422,9.1
,"Atlantic County, NJ","34001","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",35,275422,12.7
,"Atlantic County, NJ","34001","2013","2013","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",25,275862,9.1
,"Atlantic County, NJ","34001","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",36,275862,13.1
,"Atlantic County, NJ","34001","2014","2014","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",28,275209,10.2
,"Atlantic County, NJ","34001","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",27,275209,9.8
,"Bergen County, NJ","34003","2010","2010","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",15,905116,Unreliable
,"Bergen County, NJ","34003","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",21,905116,2.3
,"Bergen County, NJ","34003","2010","2010","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",10,905116,Unreliable
,"Bergen County, NJ","34003","2011","2011","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",33,911004,3.6
,"Bergen County, NJ","34003","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",21,911004,2.3
,"Bergen County, NJ","34003","2012","2012","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",45,918888,4.9
,"Bergen County, NJ","34003","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",17,918888,Unreliable
,"Bergen County, NJ","34003","2013","2013","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",51,925328,5.5
,"Bergen County, NJ","34003","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",24,925328,2.6
,"Bergen County, NJ","34003","2014","2014","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",46,933572,4.9
,"Bergen County, NJ","34003","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",24,933572,2.6
,"Burlington County, NJ","34005","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",37,448734,8.2
,"Burlington County, NJ","34005","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",44,449576,9.8
,"Burlington County, NJ","34005","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",64,451336,14.2
,"Burlington County, NJ","34005","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",69,450838,15.3
,"Burlington County, NJ","34005","2013","2013","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",13,450838,Unreliable
,"Burlington County, NJ","34005","2014","2014","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",14,449722,Unreliable
,"Burlington County, NJ","34005","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",47,449722,10.5
,"Camden County, NJ","34007","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",82,513657,16.0
,"Camden County, NJ","34007","2010","2010","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",11,513657,Unreliable
,"Camden County, NJ","34007","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",115,513241,22.4
,"Camden County, NJ","34007","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",109,513539,21.2
,"Camden County, NJ","34007","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",131,512854,25.5
,"Camden County, NJ","34007","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",114,511038,22.3
,"Cape May County, NJ","34009","2012","2012","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",11,96304,Unreliable
,"Cape May County, NJ","34009","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,96304,Unreliable
,"Cape May County, NJ","34009","2013","2013","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",18,95897,Unreliable
,"Cape May County, NJ","34009","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,95897,Unreliable
,"Cape May County, NJ","34009","2014","2014","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",11,95344,Unreliable
,"Cumberland County, NJ","34011","2012","2012","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,157785,Unreliable
,"Cumberland County, NJ","34011","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",15,157785,Unreliable
,"Cumberland County, NJ","34011","2013","2013","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,157332,Unreliable
,"Cumberland County, NJ","34011","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",13,157332,Unreliable
,"Cumberland County, NJ","34011","2014","2014","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",19,157389,Unreliable
,"Cumberland County, NJ","34011","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,157389,Unreliable
,"Essex County, NJ","34013","2010","2010","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",50,783969,6.4
,"Essex County, NJ","34013","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",22,783969,2.8
,"Essex County, NJ","34013","2010","2010","Accidental poisoning by and exposure to alcohol","X45",10,783969,Unreliable
,"Essex County, NJ","34013","2011","2011","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",35,785137,4.5
,"Essex County, NJ","34013","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",24,785137,3.1
,"Essex County, NJ","34013","2011","2011","Accidental poisoning by and exposure to alcohol","X45",10,785137,Unreliable
,"Essex County, NJ","34013","2012","2012","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",48,787744,6.1
,"Essex County, NJ","34013","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",33,787744,4.2
,"Essex County, NJ","34013","2013","2013","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",72,789565,9.1
,"Essex County, NJ","34013","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",29,789565,3.7
,"Essex County, NJ","34013","2013","2013","Accidental poisoning by and exposure to alcohol","X45",14,789565,Unreliable
,"Essex County, NJ","34013","2014","2014","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",48,795723,6.0
,"Essex County, NJ","34013","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",28,795723,3.5
,"Gloucester County, NJ","34015","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",43,288288,14.9
,"Gloucester County, NJ","34015","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",49,289104,16.9
,"Gloucester County, NJ","34015","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",65,289586,22.4
,"Gloucester County, NJ","34015","2013","2013","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,290265,Unreliable
,"Gloucester County, NJ","34015","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",69,290265,23.8
,"Gloucester County, NJ","34015","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",53,290951,18.2
,"Hudson County, NJ","34017","2010","2010","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",16,634266,Unreliable
,"Hudson County, NJ","34017","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",14,634266,Unreliable
,"Hudson County, NJ","34017","2011","2011","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",17,641224,Unreliable
,"Hudson County, NJ","34017","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",23,641224,3.6
,"Hudson County, NJ","34017","2012","2012","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",31,652302,4.8
,"Hudson County, NJ","34017","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",26,652302,4.0
,"Hudson County, NJ","34017","2013","2013","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",31,660282,4.7
,"Hudson County, NJ","34017","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",20,660282,3.0
,"Hudson County, NJ","34017","2014","2014","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",31,669115,4.6
,"Hudson County, NJ","34017","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,669115,Unreliable
,"Hudson County, NJ","34017","2014","2014","Accidental poisoning by and exposure to alcohol","X45",10,669115,Unreliable
,"Mercer County, NJ","34021","2010","2010","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",13,366513,Unreliable
,"Mercer County, NJ","34021","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",17,366513,Unreliable
,"Mercer County, NJ","34021","2011","2011","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",13,367063,Unreliable
,"Mercer County, NJ","34021","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",18,367063,Unreliable
,"Mercer County, NJ","34021","2012","2012","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",21,368303,5.7
,"Mercer County, NJ","34021","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,368303,Unreliable
,"Mercer County, NJ","34021","2013","2013","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",19,370414,Unreliable
,"Mercer County, NJ","34021","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",18,370414,Unreliable
,"Mercer County, NJ","34021","2014","2014","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",16,371537,Unreliable
,"Mercer County, NJ","34021","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",20,371537,5.4
,"Middlesex County, NJ","34023","2010","2010","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",24,809858,3.0
,"Middlesex County, NJ","34023","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",23,809858,2.8
,"Middlesex County, NJ","34023","2011","2011","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",29,814217,3.6
,"Middlesex County, NJ","34023","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",26,814217,3.2
,"Middlesex County, NJ","34023","2012","2012","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",40,823041,4.9
,"Middlesex County, NJ","34023","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",42,823041,5.1
,"Middlesex County, NJ","34023","2013","2013","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",34,828919,4.1
,"Middlesex County, NJ","34023","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",34,828919,4.1
,"Middlesex County, NJ","34023","2014","2014","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",48,836297,5.7
,"Middlesex County, NJ","34023","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",52,836297,6.2
,"Middlesex County, NJ","34023","2014","2014","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",10,836297,Unreliable
,"Monmouth County, NJ","34025","2010","2010","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",29,630380,4.6
,"Monmouth County, NJ","34025","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",30,630380,4.8
,"Monmouth County, NJ","34025","2011","2011","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",35,631020,5.5
,"Monmouth County, NJ","34025","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",36,631020,5.7
,"Monmouth County, NJ","34025","2011","2011","Accidental poisoning by and exposure to alcohol","X45",10,631020,Unreliable
,"Monmouth County, NJ","34025","2012","2012","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",29,629384,4.6
,"Monmouth County, NJ","34025","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",48,629384,7.6
,"Monmouth County, NJ","34025","2012","2012","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",10,629384,Unreliable
,"Monmouth County, NJ","34025","2013","2013","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",44,629672,7.0
,"Monmouth County, NJ","34025","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",28,629672,4.4
,"Monmouth County, NJ","34025","2014","2014","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",47,629279,7.5
,"Monmouth County, NJ","34025","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",46,629279,7.3
,"Morris County, NJ","34027","2010","2010","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",11,492276,Unreliable
,"Morris County, NJ","34027","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",21,492276,4.3
,"Morris County, NJ","34027","2011","2011","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",19,494976,Unreliable
,"Morris County, NJ","34027","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,494976,Unreliable
