"Notes","County","County Code","Year","Year Code","Cause of death","Cause of death Code",Deaths,Population,Crude Rate
,"Craven County, NC","37049","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,103445,Unreliable
,"Craven County, NC","37049","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",28,102578,27.3
,"Craven County, NC","37049","2018","2018","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",24,102912,23.3
,"Craven County, NC","37049","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",16,102139,Unreliable
,"Craven County, NC","37049","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",23,102139,22.5
,"Cumberland County, NC","37051","2015","2015","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",28,323838,8.6
,"Cumberland County, NC","37051","2015","2015","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",18,323838,Unreliable
,"Cumberland County, NC","37051","2016","2016","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",36,327127,11.0
,"Cumberland County, NC","37051","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",19,327127,Unreliable
,"Cumberland County, NC","37051","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",49,332546,14.7
,"Cumberland County, NC","37051","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",44,332546,13.2
,"Cumberland County, NC","37051","2018","2018","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",46,332330,13.8
,"Cumberland County, NC","37051","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",35,332330,10.5
,"Cumberland County, NC","37051","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",49,335509,14.6
,"Cumberland County, NC","37051","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",36,335509,10.7
,"Dare County, NC","37055","2018","2018","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",11,36501,Unreliable
,"Davidson County, NC","37057","2015","2015","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",14,164622,Unreliable
,"Davidson County, NC","37057","2016","2016","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",11,164926,Unreliable
,"Davidson County, NC","37057","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",24,164926,14.6
,"Davidson County, NC","37057","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",26,165466,15.7
,"Davidson County, NC","37057","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",20,165466,12.1
,"Davidson County, NC","37057","2018","2018","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",15,166614,Unreliable
,"Davidson County, NC","37057","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",22,166614,13.2
,"Davidson County, NC","37057","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",20,167609,11.9
,"Davidson County, NC","37057","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",23,167609,13.7
,"Durham County, NC","37063","2015","2015","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",16,300952,Unreliable
,"Durham County, NC","37063","2016","2016","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",18,306212,Unreliable
,"Durham County, NC","37063","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",26,311640,8.3
,"Durham County, NC","37063","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",20,311640,6.4
,"Durham County, NC","37063","2018","2018","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",30,316739,9.5
,"Durham County, NC","37063","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",15,316739,Unreliable
,"Durham County, NC","37063","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",29,321488,9.0
,"Edgecombe County, NC","37065","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",12,51472,Unreliable
,"Forsyth County, NC","37067","2015","2015","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",24,369019,6.5
,"Forsyth County, NC","37067","2015","2015","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",33,369019,8.9
,"Forsyth County, NC","37067","2016","2016","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",29,371511,7.8
,"Forsyth County, NC","37067","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",32,371511,8.6
,"Forsyth County, NC","37067","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",44,376320,11.7
,"Forsyth County, NC","37067","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",36,376320,9.6
,"Forsyth County, NC","37067","2018","2018","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",49,379099,12.9
,"Forsyth County, NC","37067","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",44,379099,11.6
,"Forsyth County, NC","37067","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",59,382295,15.4
,"Forsyth County, NC","37067","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",31,382295,8.1
,"Franklin County, NC","37069","2018","2018","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",13,67560,Unreliable
,"Franklin County, NC","37069","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",11,69685,Unreliable
,"Gaston County, NC","37071","2015","2015","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",23,213442,10.8
,"Gaston County, NC","37071","2015","2015","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",13,213442,Unreliable
,"Gaston County, NC","37071","2016","2016","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",36,216965,16.6
,"Gaston County, NC","37071","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",24,216965,11.1
,"Gaston County, NC","37071","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",41,220182,18.6
,"Gaston County, NC","37071","2018","2018","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",25,222846,11.2
,"Gaston County, NC","37071","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,222846,Unreliable
,"Gaston County, NC","37071","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",16,224529,Unreliable
,"Gaston County, NC","37071","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",13,224529,Unreliable
,"Guilford County, NC","37081","2015","2015","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",33,517600,6.4
,"Guilford County, NC","37081","2015","2015","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",21,517600,4.1
,"Guilford County, NC","37081","2016","2016","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",58,521330,11.1
,"Guilford County, NC","37081","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",32,521330,6.1
,"Guilford County, NC","37081","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",67,526953,12.7
,"Guilford County, NC","37081","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",43,526953,8.2
,"Guilford County, NC","37081","2018","2018","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",58,533670,10.9
,"Guilford County, NC","37081","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",48,533670,9.0
,"Guilford County, NC","37081","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",66,537174,12.3
,"Guilford County, NC","37081","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",52,537174,9.7
,"Harnett County, NC","37085","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",15,132754,Unreliable
,"Harnett County, NC","37085","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",17,132754,Unreliable
,"Harnett County, NC","37085","2018","2018","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",16,134214,Unreliable
,"Harnett County, NC","37085","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",27,135976,19.9
,"Harnett County, NC","37085","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,135976,Unreliable
,"Haywood County, NC","37087","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,62317,Unreliable
,"Henderson County, NC","37089","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",19,115708,Unreliable
,"Henderson County, NC","37089","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,116748,Unreliable
,"Iredell County, NC","37097","2015","2015","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",12,169866,Unreliable
,"Iredell County, NC","37097","2016","2016","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",21,172916,12.1
,"Iredell County, NC","37097","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,172916,Unreliable
,"Iredell County, NC","37097","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",18,175711,Unreliable
,"Iredell County, NC","37097","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",13,175711,Unreliable
,"Iredell County, NC","37097","2018","2018","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",11,178435,Unreliable
,"Iredell County, NC","37097","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",15,178435,Unreliable
,"Iredell County, NC","37097","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",13,181806,Unreliable
,"Johnston County, NC","37101","2015","2015","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,185660,Unreliable
,"Johnston County, NC","37101","2015","2015","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",13,185660,Unreliable
,"Johnston County, NC","37101","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,191450,Unreliable
,"Johnston County, NC","37101","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",16,196708,Unreliable
,"Johnston County, NC","37101","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",19,196708,Unreliable
,"Johnston County, NC","37101","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",14,202675,Unreliable
,"Johnston County, NC","37101","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",19,209339,Unreliable
,"Johnston County, NC","37101","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",15,209339,Unreliable
,"Lee County, NC","37105","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",15,60430,Unreliable
,"Lee County, NC","37105","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,61779,Unreliable
,"Lenoir County, NC","37107","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",11,56883,Unreliable
,"Lincoln County, NC","37109","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,83770,Unreliable
,"McDowell County, NC","37111","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,45075,Unreliable
,"Mecklenburg County, NC","37119","2015","2015","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",71,1034070,6.9
,"Mecklenburg County, NC","37119","2015","2015","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",26,1034070,2.5
,"Mecklenburg County, NC","37119","2016","2016","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",102,1054835,9.7
,"Mecklenburg County, NC","37119","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",47,1054835,4.5
,"Mecklenburg County, NC","37119","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",113,1076837,10.5
,"Mecklenburg County, NC","37119","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",69,1076837,6.4
,"Mecklenburg County, NC","37119","2018","2018","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",137,1093901,12.5
,"Mecklenburg County, NC","37119","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",50,1093901,4.6
,"Mecklenburg County, NC","37119","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",118,1110356,10.6
,"Mecklenburg County, NC","37119","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",55,1110356,5.0
,"Moore County, NC","37125","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",17,100880,Unreliable
,"Nash County, NC","37127","2016","2016","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",17,94005,Unreliable
,"Nash County, NC","37127","2018","2018","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",19,94016,Unreliable
,"Nash County, NC","37127","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",11,94298,Unreliable
,"New Hanover County, NC","37129","2015","2015","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",29,220358,13.2
,"New Hanover County, NC","37129","2015","2015","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",21,220358,9.5
,"New Hanover County, NC","37129","2016","2016","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",35,223483,15.7
,"New Hanover County, NC","37129","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",26,223483,11.6
,"New Hanover County, NC","37129","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",41,227198,18.0
,"New Hanover County, NC","37129","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",39,227198,17.2
,"New Hanover County, NC","37129","2018","2018","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",46,232274,19.8
,"New Hanover County, NC","37129","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",28,232274,12.1
,"New Hanover County, NC","37129","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",29,234473,12.4
,"New Hanover County, NC","37129","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",27,234473,11.5
,"Onslow County, NC","37133","2015","2015","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",12,186311,Unreliable
,"Onslow County, NC","37133","2016","2016","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",20,187136,10.7
,"Onslow County, NC","37133","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",16,187136,Unreliable
,"Onslow County, NC","37133","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",19,193893,Unreliable
,"Onslow County, NC","37133","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",14,193893,Unreliable
,"Onslow County, NC","37133","2018","2018","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",25,197683,12.6
,"Onslow County, NC","37133","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",19,197683,Unreliable
,"Onslow County, NC","37133","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",18,197938,Unreliable
,"Onslow County, NC","37133","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,197938,Unreliable
,"Orange County, NC","37135","2018","2018","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",14,146027,Unreliable
,"Orange County, NC","37135","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",12,148476,Unreliable
,"Pasquotank County, NC","37139","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,39824,Unreliable
,"Pender County, NC","37141","2015","2015","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,57611,Unreliable
,"Pender County, NC","37141","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,60958,Unreliable
,"Pender County, NC","37141","2018","2018","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,62162,Unreliable
,"Pitt County, NC","37147","2015","2015","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,175842,Unreliable
,"Pitt County, NC","37147","2016","2016","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",17,177220,Unreliable
,"Pitt County, NC","37147","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",28,179042,15.6
,"Pitt County, NC","37147","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",13,179042,Unreliable
,"Pitt County, NC","37147","2018","2018","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",26,179914,14.5
,"Pitt County, NC","37147","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,179914,Unreliable
,"Pitt County, NC","37147","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",27,180742,14.9
,"Pitt County, NC","37147","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",15,180742,Unreliable
,"Randolph County, NC","37151","2015","2015","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",14,142799,Unreliable
,"Randolph County, NC","37151","2015","2015","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",16,142799,Unreliable
,"Randolph County, NC","37151","2016","2016","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",15,143416,Unreliable
,"Randolph County, NC","37151","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",15,143416,Unreliable
,"Randolph County, NC","37151","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",27,143282,18.8
,"Randolph County, NC","37151","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",23,143282,16.1
,"Randolph County, NC","37151","2018","2018","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",22,143351,15.3
,"Randolph County, NC","37151","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",22,143351,15.3
,"Randolph County, NC","37151","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",28,143667,19.5
,"Randolph County, NC","37151","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",24,143667,16.7
,"Robeson County, NC","37155","2016","2016","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",12,133235,Unreliable
,"Robeson County, NC","37155","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",15,132606,Unreliable
,"Robeson County, NC","37155","2018","2018","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",16,131831,Unreliable
,"Robeson County, NC","37155","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,131831,Unreliable
,"Robeson County, NC","37155","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",38,130625,29.1
,"Robeson County, NC","37155","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",20,130625,15.3
,"Rockingham County, NC","37157","2016","2016","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,91393,Unreliable
,"Rockingham County, NC","37157","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",14,91393,Unreliable
,"Rockingham County, NC","37157","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",12,90949,Unreliable
,"Rockingham County, NC","37157","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",17,90690,Unreliable
,"Rockingham County, NC","37157","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",12,91010,Unreliable
,"Rockingham County, NC","37157","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,91010,Unreliable
,"Rowan County, NC","37159","2015","2015","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",16,139142,Unreliable
,"Rowan County, NC","37159","2015","2015","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",14,139142,Unreliable
,"Rowan County, NC","37159","2016","2016","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",19,139933,Unreliable
,"Rowan County, NC","37159","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",17,139933,Unreliable
,"Rowan County, NC","37159","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",34,140644,24.2
,"Rowan County, NC","37159","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",29,140644,20.6
,"Rowan County, NC","37159","2018","2018","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",15,141262,Unreliable
,"Rowan County, NC","37159","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",24,141262,17.0
,"Rowan County, NC","37159","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",27,142088,19.0
,"Rowan County, NC","37159","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",16,142088,Unreliable
,"Rutherford County, NC","37161","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,66421,Unreliable
,"Rutherford County, NC","37161","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,66551,Unreliable
,"Stanly County, NC","37167","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,61482,Unreliable
,"Stanly County, NC","37167","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",14,62075,Unreliable
,"Stanly County, NC","37167","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",12,62806,Unreliable
,"Stokes County, NC","37169","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,45717,Unreliable
,"Surry County, NC","37171","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",21,71948,29.2
,"Union County, NC","37179","2015","2015","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",15,222742,Unreliable
,"Union County, NC","37179","2016","2016","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",11,226606,Unreliable
,"Union County, NC","37179","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,226606,Unreliable
,"Union County, NC","37179","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",21,231366,9.1
,"Union County, NC","37179","2018","2018","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",20,235908,8.5
,"Union County, NC","37179","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",14,235908,Unreliable
,"Union County, NC","37179","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",13,239859,Unreliable
,"Union County, NC","37179","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,239859,Unreliable
,"Vance County, NC","37181","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",11,44211,Unreliable
,"Wake County, NC","37183","2015","2015","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",34,1024198,3.3
,"Wake County, NC","37183","2015","2015","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",37,1024198,3.6
,"Wake County, NC","37183","2016","2016","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",59,1046791,5.6
,"Wake County, NC","37183","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",48,1046791,4.6
,"Wake County, NC","37183","2016","2016","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",12,1046791,Unreliable
